"[ 0.03654971  0.38491145  0.23336306  0.48927205  1.00055162  0.12273526
 -0.32272566]","[True, True]",close_finger
"[-0.39290465  0.33650323  0.25070042  0.01059393  0.81808142  0.8325659
  0.70817052]","[True, True]",close_finger
"[ 0.04147873 -0.26189208  0.11069483 -0.67083426  0.89167768 -0.30451598
  0.07609753]","[True, True]",close_finger
"[-0.38776943  0.33813745  0.25191083  0.01500127  0.82380893  0.83684608
  0.71284877]","[True, True]",close_finger
"[ 0.03658694  0.38421363  0.23278642  0.48741456  0.99953982  0.12511126
 -0.32127196]","[True, True]",close_finger
"[-0.38728894  0.34010887  0.25537388  0.01733462  0.82419326  0.8389512
  0.71281485]","[True, True]",close_finger
"[ 0.04504325 -0.26422812  0.11082056 -0.67174445  0.89138415 -0.29944968
  0.07595703]","[True, True]",close_finger
"[-0.39381187  0.33901588  0.25362158  0.01522924  0.82285666  0.83457022
  0.71075351]","[True, True]",close_finger
"[-0.38554972  0.34020275  0.25422581  0.01552427  0.82539586  0.84161575
  0.71551945]","[True, True]",close_finger
"[-0.38870364  0.34261803  0.25845089  0.01668089  0.82192586  0.83403838
  0.71273538]","[True, True]",close_finger
"[ 0.03924999  0.38691363  0.23685544  0.4914884   1.0034283   0.12327069
 -0.32142072]","[True, True]",close_finger
"[-0.38964611  0.33884453  0.2542064   0.01169962  0.82255487  0.83623166
  0.71264789]","[True, True]",close_finger
"[-0.38865373  0.34253965  0.25677009  0.01700156  0.82241115  0.84175308
  0.71143031]","[True, True]",close_finger
"[ 0.04977261 -0.26132792  0.11682208 -0.66970689  0.89514581 -0.296766
  0.08136307]","[True, True]",close_finger
"[-0.38734579  0.34097502  0.2553527   0.01441784  0.8264646   0.84140402
  0.71452131]","[True, True]",close_finger
"[ 0.04968744 -0.25892881  0.11372422 -0.67101804  0.89426567 -0.30065246
  0.07957039]","[True, True]",close_finger
"[-0.38560002  0.33963403  0.2535403   0.01471616  0.82733831  0.84129285
  0.71497582]","[True, True]",close_finger
"[ 0.04868459 -0.26094684  0.11739792 -0.66712226  0.89584452 -0.293547
  0.08271507]","[True, True]",close_finger
"[-0.38660631  0.34139974  0.256316    0.02011439  0.8252285   0.84147446
  0.71659283]","[True, True]",close_finger
"[ 0.04174868 -0.26165994  0.11463407 -0.66940717  0.89199185 -0.30368542
  0.07843707]","[True, True]",close_finger
"[-0.38597717  0.34435693  0.2600647   0.01799017  0.82454981  0.83695008
  0.71490187]","[True, True]",close_finger
"[-0.38305256  0.34022495  0.25504951  0.01616325  0.82600168  0.84509884
  0.71742096]","[True, True]",close_finger
"[ 0.04089965  0.38919252  0.2407092   0.49179481  1.00379295  0.12650234
 -0.32103603]","[True, True]",close_finger
"[-0.38766679  0.34029248  0.25543482  0.01777019  0.82370996  0.84215529
  0.71036435]","[True, True]",close_finger
"[ 0.03650212  0.38439254  0.23213856  0.48373088  1.00121346  0.12384626
 -0.32273364]","[True, True]",close_finger
"[-0.39162156  0.33876257  0.25323301  0.01183099  0.8222604   0.83580078
  0.71092759]","[True, True]",close_finger
"[-0.35356257 -0.33485401 -0.27158867  0.62831966 -0.40064383 -0.86191879
  0.33388471]","[True, True]",close_finger
"[ 0.03783499  0.3858526   0.23436047  0.48961912  0.99997722  0.1262025
 -0.32266483]","[True, True]",close_finger
"[ 0.04877294 -0.25879986  0.11331744 -0.67111313  0.89411766 -0.29938735
  0.0802482 ]","[True, True]",close_finger
"[ 0.04824286 -0.26337445  0.11606501 -0.66852773  0.89377    -0.29762281
  0.07998131]","[True, True]",close_finger
"[-0.38957264  0.34160078  0.25754101  0.01615638  0.82312638  0.83909107
  0.71212411]","[True, True]",close_finger
"[ 0.03926409  0.3855658   0.23542247  0.48870191  1.0015598   0.12532118
 -0.31781396]","[True, True]",close_finger
"[ 0.05110379 -0.2562536   0.11377165 -0.66988031  0.89562612 -0.30014799
  0.08039283]","[True, True]",close_finger
"[-0.38529339  0.34643819  0.26209713  0.02059163  0.82652603  0.83865543
  0.71649926]","[True, True]",close_finger
"[-0.38452046  0.34131574  0.2561322   0.0201757   0.82805167  0.84148031
  0.71594176]","[True, True]",close_finger
"[-0.38439578  0.34149471  0.25675461  0.01503347  0.82672679  0.84255209
  0.71579825]","[True, True]",close_finger
"[ 0.04378437  0.39210548  0.24390564  0.49465384  1.00505079  0.12808092
 -0.31850136]","[True, True]",close_finger
"[ 0.04282171  0.38962906  0.23995315  0.49261814  1.00521176  0.12669581
 -0.31975587]","[True, True]",close_finger
"[-0.3899334   0.34050796  0.2547326   0.0155863   0.82137836  0.83454545
  0.71075367]","[True, True]",close_finger
"[-0.38947173  0.34192317  0.25619112  0.01736273  0.82361183  0.84031328
  0.71177187]","[True, True]",close_finger
"[ 0.03761462  0.38412844  0.23396641  0.48771519  1.00016099  0.12308351
 -0.32307503]","[True, True]",close_finger
"[ 0.04846215 -0.25823819  0.11304975 -0.66871829  0.89318017 -0.30097815
  0.07932099]","[True, True]",close_finger
"[ 0.05025163 -0.26039977  0.11564945 -0.6702492   0.89190871 -0.2960368
  0.07912654]","[True, True]",close_finger
"[ 0.04528009 -0.26198333  0.11094844 -0.67197779  0.89201914 -0.30005717
  0.07822636]","[True, True]",close_finger
"[-0.39340455  0.33906219  0.25382122  0.01683281  0.82604933  0.83544823
  0.71322024]","[True, True]",close_finger
"[ 0.04862617 -0.26039966  0.11836972 -0.66940311  0.89661298 -0.2945823
  0.08227395]","[True, True]",close_finger
"[-0.3865623   0.34388868  0.2605174   0.01938788  0.82261603  0.84176928
  0.71520018]","[True, True]",close_finger
"[ 0.04553942 -0.25858326  0.11704359 -0.66617175  0.89573579 -0.29978328
  0.07957882]","[True, True]",close_finger
"[ 0.04235736  0.38722302  0.23911543  0.49482865  1.00539506  0.12664827
 -0.31772717]","[True, True]",close_finger
"[ 0.04374132  0.39011621  0.24082972  0.49279463  1.0073989   0.12807951
 -0.3194228 ]","[True, True]",close_finger
"[-0.35179209 -0.33428952 -0.27136465  0.63157379 -0.39997676 -0.86006182
  0.33407055]","[True, True]",close_finger
"[ 0.05268246 -0.2554893   0.113706   -0.66799986  0.89658462 -0.29547178
  0.08354585]","[True, True]",close_finger
"[ 0.04100382  0.3885711   0.23713267  0.4899513   1.00323525  0.1290432
 -0.32024962]","[True, True]",close_finger
"[ 0.05497271 -0.25329511  0.11392705 -0.66975333  0.89645848 -0.29771738
  0.08229375]","[True, True]",close_finger
"[-0.38994156  0.34032216  0.25441018  0.01364573  0.82395104  0.8369167
  0.71199476]","[True, True]",close_finger
"[ 0.05197943 -0.26101104  0.11726698 -0.66650718  0.89726479 -0.29660532
  0.08240918]","[True, True]",close_finger
"[-0.38358201  0.34299267  0.25903274  0.02353175  0.83062834  0.84183196
  0.71917436]","[True, True]",close_finger
"[ 0.04516645  0.39493126  0.24590385  0.49511295  1.00819261  0.13143042
 -0.31788732]","[True, True]",close_finger
"[ 0.0449955   0.39169166  0.24091246  0.49268821  1.00633882  0.12835265
 -0.31936849]","[True, True]",close_finger
"[-0.39125163  0.33986056  0.25382303  0.01378355  0.82055146  0.83535873
  0.7107372 ]","[True, True]",close_finger
"[-0.38662568  0.34145925  0.25627583  0.0154759   0.82476963  0.84072349
  0.7120961 ]","[True, True]",close_finger
"[ 0.04422224 -0.25814851  0.11130945 -0.66940149  0.89491673 -0.30212754
  0.07930679]","[True, True]",close_finger
"[ 0.04731656 -0.26188847  0.11695836 -0.6696781   0.89240039 -0.297006
  0.08169694]","[True, True]",close_finger
"[-0.38332827  0.34098348  0.25694296  0.01804049  0.82812989  0.8418921
  0.7148888 ]","[True, True]",close_finger
"[-0.39274576  0.34020067  0.25464786  0.01199456  0.81833647  0.83280289
  0.71109411]","[True, True]",close_finger
"[ 0.05039766 -0.26025077  0.11287874 -0.66891561  0.89372991 -0.30148772
  0.07887837]","[True, True]",close_finger
"[-0.38855777  0.3442446   0.26059168  0.01996347  0.82623528  0.84445967
  0.71341298]","[True, True]",close_finger
"[ 0.0392789   0.38795502  0.23629955  0.49071582  1.00268772  0.12519777
 -0.31839827]","[True, True]",close_finger
"[ 0.03734873  0.38743591  0.23665867  0.4919467   1.00182233  0.12405266
 -0.31883296]","[True, True]",close_finger
"[ 0.05245904 -0.25871177  0.11698536 -0.66922144  0.89512996 -0.29795551
  0.08131831]","[True, True]",close_finger
"[-0.39313726  0.33927946  0.25387951  0.0188685   0.82321024  0.83461699
  0.71417238]","[True, True]",close_finger
"[-0.38300036  0.34168078  0.25641612  0.01885365  0.82748498  0.84204068
  0.71937662]","[True, True]",close_finger
"[ 0.04149437  0.38913453  0.24021959  0.49362937  1.00669995  0.12510688
 -0.32138603]","[True, True]",close_finger
"[ 0.04214376 -0.25924834  0.11690133 -0.66755077  0.89528392 -0.30088249
  0.0786167 ]","[True, True]",close_finger
"[-0.38576796  0.34167359  0.25736621  0.01286808  0.82355346  0.83630221
  0.71387076]","[True, True]",close_finger
"[ 0.04991355 -0.25662181  0.11367342 -0.66984133  0.89773601 -0.29794546
  0.08381722]","[True, True]",close_finger
"[-0.35338067 -0.33429922 -0.26847966  0.62927127 -0.39885277 -0.86061572
  0.33723016]","[True, True]",close_finger
"[ 0.03968554  0.38747781  0.2354583   0.48899239  1.00467192  0.12708072
 -0.31410232]","[True, True]",close_finger
"[ 0.05057317 -0.26126827  0.11938379 -0.66486926  0.89379718 -0.2938599
  0.0806957 ]","[True, True]",close_finger
"[-0.38157197  0.34739817  0.26320108  0.02301569  0.82658171  0.83958373
  0.71706447]","[True, True]",close_finger
"[ 0.04928024 -0.25448175  0.11678074 -0.66723009  0.89351712 -0.29992111
  0.08267595]","[True, True]",close_finger
"[-0.38296063  0.34514028  0.26052272  0.02112019  0.82405538  0.84352603
  0.71865987]","[True, True]",close_finger
"[ 0.0479513  -0.26078765  0.11351569 -0.67014565  0.89235668 -0.29903759
  0.07864591]","[True, True]",close_finger
"[ 0.04583024 -0.25681476  0.11835544 -0.66590781  0.89662826 -0.2994709
  0.0828134 ]","[True, True]",close_finger
"[ 0.04584126  0.38848942  0.23936031  0.49682112  1.00652571  0.12672826
 -0.31562081]","[True, True]",close_finger
"[ 0.04389014  0.39168402  0.24036082  0.49250575  1.00690358  0.13197793
 -0.31770161]","[True, True]",close_finger
"[ 0.04693001  0.39800004  0.24705126  0.49904854  1.01059619  0.13292089
 -0.31551933]","[True, True]",close_finger
"[ 0.04646505  0.3946134   0.2442539   0.4951869   1.00946753  0.13012877
 -0.31778449]","[True, True]",close_finger
"[ 0.04468681 -0.26181897  0.10919199 -0.67303922  0.89345876 -0.30314538
  0.07572297]","[True, True]",close_finger
"[ 0.04565748 -0.2634868   0.11130664 -0.66842142  0.89095552 -0.29840499
  0.07892356]","[True, True]",close_finger
"[ 0.04709936 -0.26113657  0.11643433 -0.67051326  0.89329538 -0.29850031
  0.08239877]","[True, True]",close_finger
"[ 0.0506372  -0.25843895  0.11321373 -0.66941179  0.89316311 -0.30096138
  0.08031685]","[True, True]",close_finger
"[ 0.03600248  0.3870415   0.23546633  0.48854419  1.00181019  0.12330648
 -0.32076466]","[True, True]",close_finger
"[ 0.03529665  0.38705706  0.23703886  0.48659981  1.00090015  0.12552288
 -0.32079888]","[True, True]",close_finger
"[ 0.03681918  0.38464992  0.23374408  0.48873241  1.00351359  0.12694014
 -0.31786641]","[True, True]",close_finger
"[-0.38997861  0.33948247  0.25377084  0.01211882  0.82174857  0.83445859
  0.70921947]","[True, True]",close_finger
"[ 0.04207845 -0.26068594  0.11134788 -0.66841113  0.89511174 -0.30166174
  0.07939486]","[True, True]",close_finger
"[ 0.04097215  0.38936643  0.23701555  0.49152567  1.00683721  0.1294649
 -0.31077038]","[True, True]",close_finger
"[-0.38348209  0.34313374  0.25936758  0.01754674  0.82621884  0.84003461
  0.71449513]","[True, True]",close_finger
"[-0.38516179  0.34321934  0.25903684  0.01787842  0.82636458  0.84324352
  0.71331223]","[True, True]",close_finger
"[-0.38908836  0.34048802  0.25645566  0.01558009  0.82647141  0.83957252
  0.71434067]","[True, True]",close_finger
"[ 0.05185195 -0.25690808  0.11676684 -0.67060263  0.89648892 -0.30043927
  0.08270479]","[True, True]",close_finger
"[ 0.0440037  -0.26133702  0.11705523 -0.66788973  0.89352001 -0.30245147
  0.07972859]","[True, True]",close_finger
"[-0.38358814  0.34311523  0.25883818  0.02323474  0.82851669  0.84514904
  0.71798789]","[True, True]",close_finger
"[ 0.0414932   0.38785045  0.23768675  0.49110612  1.00117729  0.12763703
 -0.3199721 ]","[True, True]",close_finger
"[ 0.04961784 -0.260717    0.11978592 -0.66809867  0.89697653 -0.29673526
  0.08076559]","[True, True]",close_finger
"[ 0.04927394 -0.25492445  0.11341593 -0.66983781  0.8961612  -0.29897872
  0.08424513]","[True, True]",close_finger
"[ 0.04438035  0.39427555  0.24502352  0.49626887  1.0089993   0.12999377
 -0.31531279]","[True, True]",close_finger
"[ 0.04546128  0.39293352  0.24197068  0.49611964  1.00630523  0.13067384
 -0.31659485]","[True, True]",close_finger
"[ 0.05036117 -0.2555948   0.11649153 -0.66716616  0.89470699 -0.2979939
  0.08183026]","[True, True]",close_finger
"[ 0.05403395 -0.25848416  0.11702622 -0.66641642  0.89557744 -0.29241645
  0.08188319]","[True, True]",close_finger
"[ 0.04150176  0.38769061  0.23755119  0.49068456  1.00275127  0.12338145
 -0.32286165]","[True, True]",close_finger
"[ 0.04630713 -0.25787856  0.11882641 -0.66588461  0.89751248 -0.29904679
  0.08073871]","[True, True]",close_finger
"[ 0.04624573  0.39225347  0.24404591  0.495893    1.00900884  0.13107186
 -0.31671014]","[True, True]",close_finger
"[ 0.04253418  0.38972024  0.2395973   0.49704468  1.00612128  0.12905057
 -0.31484542]","[True, True]",close_finger
"[ 0.04168788  0.39014255  0.23859309  0.4911586   1.00444321  0.13079546
 -0.31974871]","[True, True]",close_finger
"[ 0.05015932 -0.26043923  0.11846957 -0.66835004  0.89328693 -0.2967886
  0.08380001]","[True, True]",close_finger
"[-0.38161534  0.34531908  0.26258244  0.02472929  0.83158985  0.84483795
  0.72297835]","[True, True]",close_finger
"[ 0.04866287  0.39224733  0.24402032  0.49440291  1.00923182  0.12862667
 -0.31719942]","[True, True]",close_finger
"[ 0.04661666  0.39537547  0.24867326  0.49746733  1.00909724  0.13517354
 -0.31640976]","[True, True]",close_finger
"[-0.38281803  0.34494081  0.26049836  0.01997782  0.82863138  0.84235575
  0.71637693]","[True, True]",close_finger
"[ 0.04323712  0.38958509  0.24028568  0.49218815  1.0065      0.12764783
 -0.31570929]","[True, True]",close_finger
"[ 0.05131374 -0.2587728   0.11302574 -0.66631357  0.89528798 -0.3007214
  0.07930071]","[True, True]",close_finger
"[ 0.04535664 -0.25661352  0.11916739 -0.66482482  0.8965773  -0.2988018
  0.0806784 ]","[True, True]",close_finger
"[ 0.03975461  0.39018007  0.24028871  0.49463686  1.00349061  0.12607133
 -0.31788668]","[True, True]",close_finger
"[ 0.05020541 -0.25688606  0.11410245 -0.66836776  0.89239121 -0.29549414
  0.0790815 ]","[True, True]",close_finger
"[ 0.04661575  0.3934792   0.24411138  0.49513241  1.0097043   0.1323856
 -0.31373574]","[True, True]",close_finger
"[-0.39194711  0.34045621  0.25470877  0.01493467  0.81979883  0.8358382
  0.71163902]","[True, True]",close_finger
"[ 0.04963462 -0.25994094  0.11594064 -0.66737742  0.89354098 -0.29767506
  0.08110559]","[True, True]",close_finger
"[-0.38392316  0.34050633  0.25533769  0.0132734   0.82817207  0.84175572
  0.71573858]","[True, True]",close_finger
"[-0.39136041  0.34380581  0.25873088  0.01486167  0.82408228  0.83537851
  0.71339198]","[True, True]",close_finger
"[ 0.04443814 -0.25952013  0.11071326 -0.67262485  0.89242315 -0.2999187
  0.07492036]","[True, True]",close_finger
"[-0.39217601  0.34092374  0.25638566  0.01362655  0.82497882  0.83701421
  0.71536707]","[True, True]",close_finger
"[-0.39090834  0.34243779  0.25757525  0.0187588   0.82303283  0.8371711
  0.71314113]","[True, True]",close_finger
"[ 0.04658151 -0.26197639  0.11308195 -0.66935938  0.89168634 -0.29585515
  0.07782566]","[True, True]",close_finger
"[-0.38547595  0.3404662   0.25577005  0.01652069  0.82894845  0.84496456
  0.71771234]","[True, True]",close_finger
"[ 0.03942545  0.38983078  0.23931757  0.49318004  1.00710691  0.1270889
 -0.32040868]","[True, True]",close_finger
"[-0.35190317 -0.33478077 -0.26833342  0.63033287 -0.3991864  -0.85816167
  0.33561682]","[True, True]",close_finger
"[ 0.05224246 -0.25640199  0.11669149 -0.66998353  0.89536549 -0.29997266
  0.08080583]","[True, True]",close_finger
"[ 0.0455441  -0.2580812   0.11759343 -0.66906234  0.89371295 -0.30093196
  0.07943167]","[True, True]",close_finger
"[ 0.04170339  0.38962328  0.23846556  0.49104386  1.00696269  0.13101074
 -0.31027397]","[True, True]",close_finger
"[-0.3885794   0.34000232  0.25474039  0.01324954  0.82534372  0.83848607
  0.71289611]","[True, True]",close_finger
"[ 0.04359112  0.39008482  0.2425137   0.49475153  1.00747759  0.12779247
 -0.32072734]","[True, True]",close_finger
"[ 0.03849743  0.38721226  0.23671493  0.49319199  1.00362027  0.12733493
 -0.3212469 ]","[True, True]",close_finger
"[ 0.0515396  -0.26208763  0.11718062 -0.66674569  0.89478752 -0.29668878
  0.08093068]","[True, True]",close_finger
"[-0.38829555  0.34316518  0.2588376   0.01800299  0.82329847  0.83970035
  0.71513816]","[True, True]",close_finger
"[ 0.05241383 -0.25249528  0.11444179 -0.66642661  0.8982699  -0.29886299
  0.08137044]","[True, True]",close_finger
"[ 0.05086194 -0.25821716  0.11668519 -0.66604191  0.89471437 -0.29770221
  0.08040325]","[True, True]",close_finger
"[ 0.04324937  0.39314712  0.24383597  0.4937653   1.007227    0.12696757
 -0.31861641]","[True, True]",close_finger
"[ 0.03990689  0.38499857  0.23462562  0.48864265  1.00196509  0.12434578
 -0.31970974]","[True, True]",close_finger
"[-0.38826118  0.34373417  0.25992273  0.01760563  0.82625918  0.84078733
  0.71525919]","[True, True]",close_finger
"[-0.38795464  0.34207279  0.25781808  0.01600265  0.82184268  0.83819818
  0.71319919]","[True, True]",close_finger
"[ 0.04647711 -0.26184085  0.11407683 -0.66987845  0.89236743 -0.29912918
  0.08053445]","[True, True]",close_finger
"[ 0.04200488  0.38934648  0.23837733  0.49268227  1.00355625  0.12973411
 -0.31741739]","[True, True]",close_finger
"[ 0.04712286  0.391654    0.24479723  0.49627096  1.00794862  0.12826751
 -0.31837231]","[True, True]",close_finger
"[ 0.04685397  0.39335525  0.24336596  0.49393747  1.00724111  0.12972533
 -0.31839551]","[True, True]",close_finger
"[ 0.04441423 -0.25533085  0.11427794 -0.66581136  0.89515039 -0.29838351
  0.08184267]","[True, True]",close_finger
"[ 0.04800112  0.39716381  0.24734961  0.49744957  1.00903675  0.13194928
 -0.31698969]","[True, True]",close_finger
"[-0.39204949  0.34293924  0.25810113  0.0123697   0.82191027  0.83492338
  0.71346147]","[True, True]",close_finger
"[ 0.05099887 -0.25702229  0.11350869 -0.66712023  0.89681011 -0.30043776
  0.08099428]","[True, True]",close_finger
"[ 0.04338207 -0.25536449  0.11949938 -0.66476807  0.89664444 -0.29740685
  0.07960845]","[True, True]",close_finger
"[ 0.03942166  0.38968521  0.24018563  0.49509045  1.00433283  0.12671173
 -0.31854209]","[True, True]",close_finger
"[ 0.04953979 -0.25276343  0.11840808 -0.66487825  0.89423948 -0.29884316
  0.08381525]","[True, True]",close_finger
"[-0.3780697   0.34750796  0.26436811  0.02620794  0.82906339  0.84101837
  0.71993579]","[True, True]",close_finger
"[ 0.04982979 -0.25814287  0.11615356 -0.67011446  0.89437606 -0.29894501
  0.08119506]","[True, True]",close_finger
"[ 0.04882572  0.38909389  0.24243317  0.49920856  1.00908488  0.12831216
 -0.31445912]","[True, True]",close_finger
"[-0.38911693  0.33847087  0.25248047  0.01392467  0.82251956  0.83874146
  0.71080129]","[True, True]",close_finger
"[ 0.04604705 -0.26332839  0.11270541 -0.67137375  0.89413866 -0.30086765
  0.07835102]","[True, True]",close_finger
"[-0.39418936  0.34062239  0.25513499  0.01286423  0.82273305  0.83441469
  0.70880046]","[True, True]",close_finger
"[-0.38853097  0.33907772  0.25354923  0.01150185  0.82482311  0.84047485
  0.71363754]","[True, True]",close_finger
"[ 0.03919529  0.3851508   0.23356947  0.48930666  1.00420989  0.12549559
 -0.32211163]","[True, True]",close_finger
"[ 0.0477031  -0.25746776  0.11613829 -0.66824053  0.89561117 -0.2995317
  0.0810109 ]","[True, True]",close_finger
"[ 0.0416073  -0.25873371  0.11102164 -0.67042968  0.89456976 -0.30053656
  0.07638684]","[True, True]",close_finger
"[ 0.03803929  0.38511701  0.2329191   0.48979635  1.00146341  0.12668302
 -0.32033871]","[True, True]",close_finger
"[ 0.04664101 -0.25585527  0.11131938 -0.66893301  0.8960019  -0.29715096
  0.07734683]","[True, True]",close_finger
"[-0.38321867  0.34199089  0.25794481  0.0158044   0.82664728  0.84404493
  0.71821357]","[True, True]",close_finger
"[-0.38458955  0.34591875  0.26238508  0.02056189  0.82807081  0.83815796
  0.71561356]","[True, True]",close_finger
"[ 0.05281461 -0.25760081  0.11414404 -0.66714423  0.89547829 -0.29827865
  0.08280016]","[True, True]",close_finger
"[ 0.04342808 -0.25864944  0.11826739 -0.66865323  0.89552412 -0.30310806
  0.07939786]","[True, True]",close_finger
"[ 0.04267401  0.38958893  0.23842004  0.49232884  1.00639476  0.1303119
 -0.31087918]","[True, True]",close_finger
"[ 0.04137698  0.3922581   0.24438064  0.49503385  1.00381326  0.12952744
 -0.31714703]","[True, True]",close_finger
"[ 0.0492323  -0.26199017  0.11679258 -0.66849315  0.89467298 -0.29697019
  0.08240475]","[True, True]",close_finger
"[-0.38932033  0.34160735  0.256983    0.01245766  0.8260869   0.83839581
  0.71397128]","[True, True]",close_finger
"[ 0.05184221 -0.25512846  0.11370092 -0.67101332  0.8943635  -0.29887901
  0.08144351]","[True, True]",close_finger
"[ 0.0441625   0.39168806  0.24187136  0.49279111  1.00877355  0.13059988
 -0.31670498]","[True, True]",close_finger
"[-0.38783429  0.34385306  0.25864926  0.01937715  0.82719799  0.84213001
  0.71430218]","[True, True]",close_finger
"[ 0.04997782 -0.25478489  0.11590559 -0.6682376   0.89407096 -0.2995305
  0.07978773]","[True, True]",close_finger
"[ 0.05083278 -0.25689158  0.11878391 -0.66654522  0.89517914 -0.29266182
  0.07949209]","[True, True]",close_finger
"[-0.38618037  0.34059261  0.25547005  0.01602158  0.82163291  0.8378659
  0.71391867]","[True, True]",close_finger
"[ 0.04543015  0.39556919  0.24652235  0.49755583  1.00745986  0.13172247
 -0.31549823]","[True, True]",close_finger
"[-0.38561694  0.34591868  0.26259753  0.02267481  0.82321586  0.84496216
  0.7169019 ]","[True, True]",close_finger
"[ 0.04598755  0.39124831  0.24480718  0.49513635  1.01096387  0.13120902
 -0.31830993]","[True, True]",close_finger
"[ 0.04666447 -0.25591106  0.11957636 -0.66449445  0.89760941 -0.29617118
  0.07965527]","[True, True]",close_finger
"[ 0.05366033 -0.25417495  0.11391386 -0.66677601  0.89702875 -0.29346459
  0.08737218]","[True, True]",close_finger
"[ 0.03941692  0.38873895  0.23723621  0.49302831  1.00531805  0.12756349
 -0.31825243]","[True, True]",close_finger
"[ 0.04848307  0.3956918   0.24604777  0.49733777  1.00976276  0.13327451
 -0.31518486]","[True, True]",close_finger
"[ 0.05235939 -0.25864849  0.11631596 -0.66600071  0.89471177 -0.30027843
  0.08013576]","[True, True]",close_finger
"[-0.38102516  0.34560133  0.26180587  0.02736692  0.83318782  0.84183777
  0.72013481]","[True, True]",close_finger
"[-0.39048598  0.34016394  0.25425097  0.0171189   0.82298979  0.83900136
  0.71432444]","[True, True]",close_finger
"[ 0.04465221 -0.25498802  0.1138639  -0.6680495   0.89569063 -0.30047731
  0.08181593]","[True, True]",close_finger
"[-0.38195102  0.34350994  0.25950947  0.02222402  0.82773405  0.84285247
  0.71940372]","[True, True]",close_finger
"[-0.3919702   0.34198771  0.25714083  0.01393085  0.82220203  0.83358755
  0.7129882 ]","[True, True]",close_finger
"[ 0.04504907 -0.25604527  0.11900195 -0.6658193   0.89905223 -0.29989699
  0.08191504]","[True, True]",close_finger
"[-0.37965462  0.34891405  0.26574278  0.02407141  0.82854816  0.84209761
  0.7194476 ]","[True, True]",close_finger
"[-0.39060848  0.33975946  0.25447296  0.01427809  0.82181159  0.83436608
  0.71289466]","[True, True]",close_finger
"[ 0.04495858 -0.26242304  0.10956359 -0.67130359  0.8909748  -0.29761541
  0.07708114]","[True, True]",close_finger
"[-0.38993306  0.34004474  0.25481588  0.01419163  0.82429138  0.83751221
  0.70984195]","[True, True]",close_finger
"[-0.3899532   0.33933788  0.25493568  0.01818612  0.82439431  0.83869881
  0.71249009]","[True, True]",close_finger
"[ 0.04441006 -0.26373616  0.11076211 -0.67380399  0.89027895 -0.30022826
  0.07671333]","[True, True]",close_finger
"[-0.38798786  0.337772    0.25236205  0.01486026  0.82365697  0.83932
  0.71224535]","[True, True]",close_finger
"[-0.39152434  0.34070425  0.25549087  0.01334773  0.81991062  0.83689044
  0.70834832]","[True, True]",close_finger
"[ 0.04742844 -0.26211393  0.11279258 -0.67108106  0.89162569 -0.29722581
  0.07827256]","[True, True]",close_finger
